"year","dist","city","party","cand","vote"
2017,"群馬県2区","群馬県第2区合計","希望の党","石関たかし",48545
2017,"群馬県3区","太田市(3区)","立憲民主党","長谷川かいち",36311
2017,"群馬県3区","太田市(3区)","自由民主党","笹川ひろよし",40373
2017,"群馬県3区","館林市","立憲民主党","長谷川かいち",12667
2017,"群馬県3区","館林市","自由民主党","笹川ひろよし",16737
2017,"群馬県3区","板倉町","立憲民主党","長谷川かいち",2717
2017,"群馬県3区","板倉町","自由民主党","笹川ひろよし",4687
2017,"群馬県3区","明和町","立憲民主党","長谷川かいち",2075
2017,"群馬県3区","明和町","自由民主党","笹川ひろよし",3418
2017,"群馬県3区","千代田町","立憲民主党","長谷川かいち",1869
2017,"群馬県3区","千代田町","自由民主党","笹川ひろよし",3198
2017,"群馬県3区","大泉町","立憲民主党","長谷川かいち",6485
2017,"群馬県3区","大泉町","自由民主党","笹川ひろよし",8277
2017,"群馬県3区","邑楽町","立憲民主党","長谷川かいち",5332
2017,"群馬県3区","邑楽町","自由民主党","笹川ひろよし",6756
2017,"群馬県3区","群馬県第3区合計","立憲民主党","長谷川かいち",67456
2017,"群馬県3区","群馬県第3区合計","自由民主党","笹川ひろよし",83446
2017,"群馬県4区","高崎市(4区)","日本共産党","はぎわら貞夫",19609
2017,"群馬県4区","高崎市(4区)","希望の党","不破弘樹",29410
2017,"群馬県4区","高崎市(4区)","自由民主党","福田たつお",73260
2017,"群馬県4区","藤岡市","日本共産党","はぎわら貞夫",4256
2017,"群馬県4区","藤岡市","希望の党","不破弘樹",6517
2017,"群馬県4区","藤岡市","自由民主党","福田たつお",18212
2017,"群馬県4区","上野村","日本共産党","はぎわら貞夫",80
2017,"群馬県4区","上野村","希望の党","不破弘樹",80
2017,"群馬県4区","上野村","自由民主党","福田たつお",666
2017,"群馬県4区","神流町","日本共産党","はぎわら貞夫",61
2017,"群馬県4区","神流町","希望の党","不破弘樹",160
2017,"群馬県4区","神流町","自由民主党","福田たつお",1124
2017,"群馬県4区","群馬県第4区合計","日本共産党","はぎわら貞夫",24006
2017,"群馬県4区","群馬県第4区合計","希望の党","不破弘樹",36167
2017,"群馬県4区","群馬県第4区合計","自由民主党","福田たつお",93262
2017,"群馬県5区","高崎市(5区)","自由民主党","おぶち優子",22798
2017,"群馬県5区","高崎市(5区)","日本共産党","伊藤たつや",3813
2017,"群馬県5区","高崎市(5区)","社会民主党","高橋のぶゆき",2630
2017,"群馬県5区","高崎市(5区)","希望の党","いのくち幸子",6867
2017,"群馬県5区","渋川市(5区)","自由民主党","おぶち優子",14704
2017,"群馬県5区","渋川市(5区)","日本共産党","伊藤たつや",2464
2017,"群馬県5区","渋川市(5区)","社会民主党","高橋のぶゆき",3445
2017,"群馬県5区","渋川市(5区)","希望の党","いのくち幸子",4634
2017,"群馬県5区","富岡市","自由民主党","おぶち優子",14191
2017,"群馬県5区","富岡市","日本共産党","伊藤たつや",1603
2017,"群馬県5区","富岡市","社会民主党","高橋のぶゆき",1470
2017,"群馬県5区","富岡市","希望の党","いのくち幸子",4640
2017,"群馬県5区","安中市","自由民主党","おぶち優子",16331
2017,"群馬県5区","安中市","日本共産党","伊藤たつや",2729
2017,"群馬県5区","安中市","社会民主党","高橋のぶゆき",2687
2017,"群馬県5区","安中市","希望の党","いのくち幸子",5237
2017,"群馬県5区","榛東村","自由民主党","おぶち優子",4512
2017,"群馬県5区","榛東村","日本共産党","伊藤たつや",528
2017,"群馬県5区","榛東村","社会民主党","高橋のぶゆき",398
2017,"群馬県5区","榛東村","希望の党","いのくち幸子",1192
2017,"群馬県5区","吉岡町","自由民主党","おぶち優子",5399
2017,"群馬県5区","吉岡町","日本共産党","伊藤たつや",801
2017,"群馬県5区","吉岡町","社会民主党","高橋のぶゆき",700
2017,"群馬県5区","吉岡町","希望の党","いのくち幸子",1773
2017,"群馬県5区","下仁田町","自由民主党","おぶち優子",3172
2017,"群馬県5区","下仁田町","日本共産党","伊藤たつや",219
2017,"群馬県5区","下仁田町","社会民主党","高橋のぶゆき",254
2017,"群馬県5区","下仁田町","希望の党","いのくち幸子",593
2017,"群馬県5区","南牧村","自由民主党","おぶち優子",1017
2017,"群馬県5区","南牧村","日本共産党","伊藤たつや",55
2017,"群馬県5区","南牧村","社会民主党","高橋のぶゆき",63
2017,"群馬県5区","南牧村","希望の党","いのくち幸子",127
2017,"群馬県5区","甘楽町","自由民主党","おぶち優子",4592
2017,"群馬県5区","甘楽町","日本共産党","伊藤たつや",424
2017,"群馬県5区","甘楽町","社会民主党","高橋のぶゆき",430
2017,"群馬県5区","甘楽町","希望の党","いのくち幸子",1095
2017,"群馬県5区","中之条町","自由民主党","おぶち優子",6990
2017,"群馬県5区","中之条町","日本共産党","伊藤たつや",736
2017,"群馬県5区","中之条町","社会民主党","高橋のぶゆき",626
2017,"群馬県5区","中之条町","希望の党","いのくち幸子",1163
2017,"群馬県5区","長野原町","自由民主党","おぶち優子",2303
2017,"群馬県5区","長野原町","日本共産党","伊藤たつや",245
2017,"群馬県5区","長野原町","社会民主党","高橋のぶゆき",188
2017,"群馬県5区","長野原町","希望の党","いのくち幸子",357
2017,"群馬県5区","嬬恋村","自由民主党","おぶち優子",3796
2017,"群馬県5区","嬬恋村","日本共産党","伊藤たつや",332
2017,"群馬県5区","嬬恋村","社会民主党","高橋のぶゆき",219
2017,"群馬県5区","嬬恋村","希望の党","いのくち幸子",605
2017,"群馬県5区","草津町","自由民主党","おぶち優子",2217
2017,"群馬県5区","草津町","日本共産党","伊藤たつや",303
2017,"群馬県5区","草津町","社会民主党","高橋のぶゆき",150
2017,"群馬県5区","草津町","希望の党","いのくち幸子",515
2017,"群馬県5区","高山村","自由民主党","おぶち優子",1563
2017,"群馬県5区","高山村","日本共産党","伊藤たつや",106
2017,"群馬県5区","高山村","社会民主党","高橋のぶゆき",103
2017,"群馬県5区","高山村","希望の党","いのくち幸子",272
2017,"群馬県5区","東吾妻町","自由民主党","おぶち優子",5868
2017,"群馬県5区","東吾妻町","日本共産党","伊藤たつや",577
2017,"群馬県5区","東吾妻町","社会民主党","高橋のぶゆき",645
2017,"群馬県5区","東吾妻町","希望の党","いのくち幸子",1057
2017,"群馬県5区","群馬県第5区合計","自由民主党","おぶち優子",109453
2017,"群馬県5区","群馬県第5区合計","日本共産党","伊藤たつや",14935
2017,"群馬県5区","群馬県第5区合計","社会民主党","高橋のぶゆき",14008
2017,"群馬県5区","群馬県第5区合計","希望の党","いのくち幸子",30127
2017,"埼玉県1区","さいたま市見沼区1","希望の党","たけまさ公一",19096
2017,"埼玉県1区","さいたま市見沼区1","日本維新の会","こひやま清人",3302
2017,"埼玉県1区","さいたま市見沼区1","日本共産党","とばめぐみ",10155
2017,"埼玉県1区","さいたま市見沼区1","自由民主党","村井ひでき",28326
2017,"埼玉県1区","さいたま市浦和区","希望の党","たけまさ公一",26646
2017,"埼玉県1区","さいたま市浦和区","日本維新の会","こひやま清人",3772
2017,"埼玉県1区","さいたま市浦和区","日本共産党","とばめぐみ",10239
2017,"埼玉県1区","さいたま市浦和区","自由民主党","村井ひでき",32573
2017,"埼玉県1区","さいたま市緑区","希望の党","たけまさ公一",16549
2017,"埼玉県1区","さいたま市緑区","日本維新の会","こひやま清人",2438
2017,"埼玉県1区","さいたま市緑区","日本共産党","とばめぐみ",7711
2017,"埼玉県1区","さいたま市緑区","自由民主党","村井ひでき",23024
2017,"埼玉県1区","さいたま市岩槻区","希望の党","たけまさ公一",13425
2017,"埼玉県1区","さいたま市岩槻区","日本維新の会","こひやま清人",2065
2017,"埼玉県1区","さいたま市岩槻区","日本共産党","とばめぐみ",5488
2017,"埼玉県1区","さいたま市岩槻区","自由民主党","村井ひでき",22776
2017,"埼玉県1区","埼玉県第1区合計","希望の党","たけまさ公一",75716
2017,"埼玉県1区","埼玉県第1区合計","日本維新の会","こひやま清人",11577
2017,"埼玉県1区","埼玉県第1区合計","日本共産党","とばめぐみ",33593
2017,"埼玉県1区","埼玉県第1区合計","自由民主党","村井ひでき",106699
2017,"埼玉県2区","川口市(2区)","希望の党","すがかつみ",64783
2017,"埼玉県2区","川口市(2区)","日本共産党","平川みちや",34846
2017,"埼玉県2区","川口市(2区)","自由民主党","しんどう義孝",110072
2017,"埼玉県2区","埼玉県第2区合計","希望の党","すがかつみ",64783
2017,"埼玉県2区","埼玉県第2区合計","日本共産党","平川みちや",34846
2017,"埼玉県2区","埼玉県第2区合計","自由民主党","しんどう義孝",110072
2017,"埼玉県3区","草加市","幸福実現党","飯田たけし",891
2017,"埼玉県3区","草加市","無所属","石川英行",950
2017,"埼玉県3区","草加市","希望の党","みわあさみ",12437
2017,"埼玉県3区","草加市","自由民主党","きかわだひとし",39890
2017,"埼玉県3区","草加市","立憲民主党","山川ゆりこ",34477
2017,"埼玉県3区","草加市","日本維新の会","やこう勘司",7162
2017,"埼玉県3区","越谷市","幸福実現党","飯田たけし",1118
2017,"埼玉県3区","越谷市","無所属","石川英行",1090
2017,"埼玉県3区","越谷市","希望の党","みわあさみ",17430
2017,"埼玉県3区","越谷市","自由民主党","きかわだひとし",55203
2017,"埼玉県3区","越谷市","立憲民主党","山川ゆりこ",38773
2017,"埼玉県3区","越谷市","日本維新の会","やこう勘司",3702
2017,"埼玉県3区","埼玉県第3区合計","幸福実現党","飯田たけし",2009
2017,"埼玉県3区","埼玉県第3区合計","無所属","石川英行",2040
2017,"埼玉県3区","埼玉県第3区合計","希望の党","みわあさみ",29867
2017,"埼玉県3区","埼玉県第3区合計","自由民主党","きかわだひとし",95093
2017,"埼玉県3区","埼玉県第3区合計","立憲民主党","山川ゆりこ",73250
2017,"埼玉県3区","埼玉県第3区合計","日本維新の会","やこう勘司",10864
2017,"埼玉県4区","朝霞市","日本共産党","あさか英義",7776
2017,"埼玉県4区","朝霞市","日本維新の会","あおやぎ仁士",7579
2017,"埼玉県4区","朝霞市","希望の党","吉田よしのり",14617
2017,"埼玉県4区","朝霞市","無所属","とよた真由子",7044
2017,"埼玉県4区","朝霞市","自由民主党","ほさかやすし",22155
2017,"埼玉県4区","志木市","日本共産党","あさか英義",4418
2017,"埼玉県4区","志木市","日本維新の会","あおやぎ仁士",3659
2017,"埼玉県4区","志木市","希望の党","吉田よしのり",7005
2017,"埼玉県4区","志木市","無所属","とよた真由子",3363
2017,"埼玉県4区","志木市","自由民主党","ほさかやすし",15035
2017,"埼玉県4区","和光市","日本共産党","あさか英義",5155
2017,"埼玉県4区","和光市","日本維新の会","あおやぎ仁士",5306
2017,"埼玉県4区","和光市","希望の党","吉田よしのり",7150
2017,"埼玉県4区","和光市","無所属","とよた真由子",3994
2017,"埼玉県4区","和光市","自由民主党","ほさかやすし",12994
2017,"埼玉県4区","新座市","日本共産党","あさか英義",11776
2017,"埼玉県4区","新座市","日本維新の会","あおやぎ仁士",6818
2017,"埼玉県4区","新座市","希望の党","吉田よしのり",21393
2017,"埼玉県4区","新座市","無所属","とよた真由子",7213
2017,"埼玉県4区","新座市","自由民主党","ほさかやすし",24103
2017,"埼玉県4区","埼玉県第4区合計","日本共産党","あさか英義",29125
2017,"埼玉県4区","埼玉県第4区合計","日本維新の会","あおやぎ仁士",23362
2017,"埼玉県4区","埼玉県第4区合計","希望の党","吉田よしのり",50165
2017,"埼玉県4区","埼玉県第4区合計","無所属","とよた真由子",21614
2017,"埼玉県4区","埼玉県第4区合計","自由民主党","ほさかやすし",74287
2017,"埼玉県5区","さいたま市西区","自由民主党","まきはらひでき",15553
2017,"埼玉県5区","さいたま市西区","立憲民主党","えだの幸男",21153
2017,"埼玉県5区","さいたま市西区","希望の党","高木ひでふみ",2152
2017,"埼玉県5区","さいたま市北区","自由民主党","まきはらひでき",24621
2017,"埼玉県5区","さいたま市北区","立憲民主党","えだの幸男",37304
2017,"埼玉県5区","さいたま市北区","希望の党","高木ひでふみ",3507
2017,"埼玉県5区","さいたま市大宮区","自由民主党","まきはらひでき",18232
2017,"埼玉県5区","さいたま市大宮区","立憲民主党","えだの幸男",31110
2017,"埼玉県5区","さいたま市大宮区","希望の党","高木ひでふみ",2728
2017,"埼玉県5区","さいたま市見沼区2","自由民主党","まきはらひでき",1611
2017,"埼玉県5区","さいたま市見沼区2","立憲民主党","えだの幸男",2585
2017,"埼玉県5区","さいたま市見沼区2","希望の党","高木ひでふみ",371
2017,"埼玉県5区","さいたま市中央区","自由民主党","まきはらひでき",17006
2017,"埼玉県5区","さいたま市中央区","立憲民主党","えだの幸男",26939
2017,"埼玉県5区","さいたま市中央区","希望の党","高木ひでふみ",2621
2017,"埼玉県5区","埼玉県第5区合計","自由民主党","まきはらひでき",77023
2017,"埼玉県5区","埼玉県第5区合計","立憲民主党","えだの幸男",119091
2017,"埼玉県5区","埼玉県第5区合計","希望の党","高木ひでふみ",11379
2017,"埼玉県6区","鴻巣市(6区)","希望の党","大島あつし",25166
2017,"埼玉県6区","鴻巣市(6区)","自由民主党","中根かずゆき",20622
2017,"埼玉県6区","鴻巣市(6区)","日本共産党","戸口佐一",5536
2017,"埼玉県6区","上尾市","希望の党","大島あつし",40718
2017,"埼玉県6区","上尾市","自由民主党","中根かずゆき",39974
2017,"埼玉県6区","上尾市","日本共産党","戸口佐一",13749
2017,"埼玉県6区","桶川市","希望の党","大島あつし",16002
2017,"埼玉県6区","桶川市","自由民主党","中根かずゆき",12775
2017,"埼玉県6区","桶川市","日本共産党","戸口佐一",3857
2017,"埼玉県6区","北本市","希望の党","大島あつし",17163
2017,"埼玉県6区","北本市","自由民主党","中根かずゆき",11521
2017,"埼玉県6区","北本市","日本共産党","戸口佐一",3468
2017,"埼玉県6区","伊奈町","希望の党","大島あつし",7399
2017,"埼玉県6区","伊奈町","自由民主党","中根かずゆき",7330
2017,"埼玉県6区","伊奈町","日本共産党","戸口佐一",2410
2017,"埼玉県6区","埼玉県第6区合計","希望の党","大島あつし",106448
2017,"埼玉県6区","埼玉県第6区合計","自由民主党","中根かずゆき",92222
2017,"埼玉県6区","埼玉県第6区合計","日本共産党","戸口佐一",29020
2017,"埼玉県7区","川越市","日本共産党","長沼ちね",24567
2017,"埼玉県7区","川越市","希望の党","こみやま泰子",56251
2017,"埼玉県7区","川越市","自由民主党","神山佐市",57393
2017,"埼玉県7区","富士見市","日本共産党","長沼ちね",7557
2017,"埼玉県7区","富士見市","希望の党","こみやま泰子",13357
2017,"埼玉県7区","富士見市","自由民主党","神山佐市",22231
2017,"埼玉県7区","ふじみ野市(7区)","日本共産党","長沼ちね",4706
2017,"埼玉県7区","ふじみ野市(7区)","希望の党","こみやま泰子",8594
2017,"埼玉県7区","ふじみ野市(7区)","自由民主党","神山佐市",11217
2017,"埼玉県7区","埼玉県第7区合計","日本共産党","長沼ちね",36830
2017,"埼玉県7区","埼玉県第7区合計","希望の党","こみやま泰子",78202
2017,"埼玉県7区","埼玉県第7区合計","自由民主党","神山佐市",90841
2017,"埼玉県8区","所沢市","日本共産党","つじモトミ",26619
2017,"埼玉県8区","所沢市","希望の党","おのづか勝俊",49688
2017,"埼玉県8区","所沢市","自由民主党","しばやま昌彦",73483
2017,"埼玉県8区","ふじみ野市(8区)","日本共産党","つじモトミ",3825
2017,"埼玉県8区","ふじみ野市(8区)","希望の党","おのづか勝俊",6595
2017,"埼玉県8区","ふじみ野市(8区)","自由民主党","しばやま昌彦",11020
2017,"埼玉県8区","三芳町","日本共産党","つじモトミ",2760
2017,"埼玉県8区","三芳町","希望の党","おのづか勝俊",5218
2017,"埼玉県8区","三芳町","自由民主党","しばやま昌彦",8449
2017,"埼玉県8区","埼玉県第8区合計","日本共産党","つじモトミ",33204
2017,"埼玉県8区","埼玉県第8区合計","希望の党","おのづか勝俊",61501
2017,"埼玉県8区","埼玉県第8区合計","自由民主党","しばやま昌彦",92952
2017,"埼玉県9区","飯能市","日本共産党","神田三春",7532
2017,"埼玉県9区","飯能市","自由民主党","大塚拓",18089
2017,"埼玉県9区","飯能市","希望の党","すぎむら慎治",9481
2017,"埼玉県9区","狭山市","日本共産党","神田三春",13183
2017,"埼玉県9区","狭山市","自由民主党","大塚拓",35308
2017,"埼玉県9区","狭山市","希望の党","すぎむら慎治",18557
2017,"埼玉県9区","入間市","日本共産党","神田三春",11705
2017,"埼玉県9区","入間市","自由民主党","大塚拓",34001
2017,"埼玉県9区","入間市","希望の党","すぎむら慎治",16711
2017,"埼玉県9区","日高市","日本共産党","神田三春",4876
2017,"埼玉県9区","日高市","自由民主党","大塚拓",13083
2017,"埼玉県9区","日高市","希望の党","すぎむら慎治",7122
2017,"埼玉県9区","毛呂山町","日本共産党","神田三春",2455
2017,"埼玉県9区","毛呂山町","自由民主党","大塚拓",8121
2017,"埼玉県9区","毛呂山町","希望の党","すぎむら慎治",4201
2017,"埼玉県9区","越生町","日本共産党","神田三春",1071
2017,"埼玉県9区","越生町","自由民主党","大塚拓",3213
2017,"埼玉県9区","越生町","希望の党","すぎむら慎治",1527
2017,"埼玉県9区","埼玉県第9区合計","日本共産党","神田三春",40822
2017,"埼玉県9区","埼玉県第9区合計","自由民主党","大塚拓",111815
2017,"埼玉県9区","埼玉県第9区合計","希望の党","すぎむら慎治",57599
2017,"埼玉県10区","東松山市","日本共産党","柿沼はるき",5755
2017,"埼玉県10区","東松山市","希望の党","坂本ゆうのすけ",18329
2017,"埼玉県10区","東松山市","自由民主党","山口たいめい",16108
2017,"埼玉県10区","坂戸市","日本共産党","柿沼はるき",6865
2017,"埼玉県10区","坂戸市","希望の党","坂本ゆうのすけ",13965
2017,"埼玉県10区","坂戸市","自由民主党","山口たいめい",22015
2017,"埼玉県10区","鶴ヶ島市","日本共産党","柿沼はるき",5106
2017,"埼玉県10区","鶴ヶ島市","希望の党","坂本ゆうのすけ",10307
2017,"埼玉県10区","鶴ヶ島市","自由民主党","山口たいめい",14887
2017,"埼玉県10区","滑川町","日本共産党","柿沼はるき",1009
2017,"埼玉県10区","滑川町","希望の党","坂本ゆうのすけ",2832
2017,"埼玉県10区","滑川町","自由民主党","山口たいめい",3974
2017,"埼玉県10区","嵐山町","日本共産党","柿沼はるき",1192
2017,"埼玉県10区","嵐山町","希望の党","坂本ゆうのすけ",3102
2017,"埼玉県10区","嵐山町","自由民主党","山口たいめい",4240
2017,"埼玉県10区","小川町","日本共産党","柿沼はるき",2336
2017,"埼玉県10区","小川町","希望の党","坂本ゆうのすけ",6065
2017,"埼玉県10区","小川町","自由民主党","山口たいめい",7167
2017,"埼玉県10区","川島町","日本共産党","柿沼はるき",951
2017,"埼玉県10区","川島町","希望の党","坂本ゆうのすけ",2827
2017,"埼玉県10区","川島町","自由民主党","山口たいめい",6034
2017,"埼玉県10区","吉見町","日本共産党","柿沼はるき",1164
2017,"埼玉県10区","吉見町","希望の党","坂本ゆうのすけ",3731
2017,"埼玉県10区","吉見町","自由民主党","山口たいめい",4627
2017,"埼玉県10区","鳩山町","日本共産党","柿沼はるき",1427
2017,"埼玉県10区","鳩山町","希望の党","坂本ゆうのすけ",2808
2017,"埼玉県10区","鳩山町","自由民主党","山口たいめい",3448
2017,"埼玉県10区","ときがわ町","日本共産党","柿沼はるき",699
2017,"埼玉県10区","ときがわ町","希望の党","坂本ゆうのすけ",2140
2017,"埼玉県10区","ときがわ町","自由民主党","山口たいめい",2953
2017,"埼玉県10区","埼玉県第10区合計","日本共産党","柿沼はるき",26504
2017,"埼玉県10区","埼玉県第10区合計","希望の党","坂本ゆうのすけ",66106
2017,"埼玉県10区","埼玉県第10区合計","自由民主党","山口たいめい",85453
2017,"埼玉県11区","熊谷市(11区)","日本共産党","柴岡ゆうま",836
2017,"埼玉県11区","熊谷市(11区)","無所属","今野ともひろ",946
2017,"埼玉県11区","熊谷市(11区)","希望の党","三角そうた",880
2017,"埼玉県11区","熊谷市(11区)","無所属","小泉りゅうじ",2230
2017,"埼玉県11区","秩父市","日本共産党","柴岡ゆうま",4022
2017,"埼玉県11区","秩父市","無所属","今野ともひろ",5948
2017,"埼玉県11区","秩父市","希望の党","三角そうた",3793
2017,"埼玉県11区","秩父市","無所属","小泉りゅうじ",15679
2017,"埼玉県11区","本庄市","日本共産党","柴岡ゆうま",4159
2017,"埼玉県11区","本庄市","無所属","今野ともひろ",8657
2017,"埼玉県11区","本庄市","希望の党","三角そうた",5641
2017,"埼玉県11区","本庄市","無所属","小泉りゅうじ",14789
2017,"埼玉県11区","深谷市","日本共産党","柴岡ゆうま",7752
2017,"埼玉県11区","深谷市","無所属","今野ともひろ",19665
2017,"埼玉県11区","深谷市","希望の党","三角そうた",8422
2017,"埼玉県11区","深谷市","無所属","小泉りゅうじ",26624
2017,"埼玉県11区","横瀬町","日本共産党","柴岡ゆうま",525
2017,"埼玉県11区","横瀬町","無所属","今野ともひろ",1150
2017,"埼玉県11区","横瀬町","希望の党","三角そうた",507
2017,"埼玉県11区","横瀬町","無所属","小泉りゅうじ",1960
2017,"埼玉県11区","皆野町","日本共産党","柴岡ゆうま",804
2017,"埼玉県11区","皆野町","無所属","今野ともひろ",1098
2017,"埼玉県11区","皆野町","希望の党","三角そうた",650
2017,"埼玉県11区","皆野町","無所属","小泉りゅうじ",2561
2017,"埼玉県11区","長瀞町","日本共産党","柴岡ゆうま",513
2017,"埼玉県11区","長瀞町","無所属","今野ともひろ",915
2017,"埼玉県11区","長瀞町","希望の党","三角そうた",491
2017,"埼玉県11区","長瀞町","無所属","小泉りゅうじ",1797
2017,"埼玉県11区","小鹿野町","日本共産党","柴岡ゆうま",627
2017,"埼玉県11区","小鹿野町","無所属","今野ともひろ",1671
2017,"埼玉県11区","小鹿野町","希望の党","三角そうた",537
2017,"埼玉県11区","小鹿野町","無所属","小泉りゅうじ",2826
2017,"埼玉県11区","東秩父村","日本共産党","柴岡ゆうま",150
2017,"埼玉県11区","東秩父村","無所属","今野ともひろ",330
2017,"埼玉県11区","東秩父村","希望の党","三角そうた",258
2017,"埼玉県11区","東秩父村","無所属","小泉りゅうじ",995
2017,"埼玉県11区","美里町","日本共産党","柴岡ゆうま",491
2017,"埼玉県11区","美里町","無所属","今野ともひろ",1281
2017,"埼玉県11区","美里町","希望の党","三角そうた",712
2017,"埼玉県11区","美里町","無所属","小泉りゅうじ",2706
2017,"埼玉県11区","神川町","日本共産党","柴岡ゆうま",628
2017,"埼玉県11区","神川町","無所属","今野ともひろ",1376
2017,"埼玉県11区","神川町","希望の党","三角そうた",809
2017,"埼玉県11区","神川町","無所属","小泉りゅうじ",2888
2017,"埼玉県11区","上里町","日本共産党","柴岡ゆうま",1567
2017,"埼玉県11区","上里町","無所属","今野ともひろ",3368
2017,"埼玉県11区","上里町","希望の党","三角そうた",2355
2017,"埼玉県11区","上里町","無所属","小泉りゅうじ",5469
2017,"埼玉県11区","寄居町","日本共産党","柴岡ゆうま",2550
2017,"埼玉県11区","寄居町","無所属","今野ともひろ",3641
2017,"埼玉県11区","寄居町","希望の党","三角そうた",2332
2017,"埼玉県11区","寄居町","無所属","小泉りゅうじ",7766
2017,"埼玉県11区","埼玉県第11区合計","日本共産党","柴岡ゆうま",24624
2017,"埼玉県11区","埼玉県第11区合計","無所属","今野ともひろ",50046
2017,"埼玉県11区","埼玉県第11区合計","希望の党","三角そうた",27387
2017,"埼玉県11区","埼玉県第11区合計","無所属","小泉りゅうじ",88290
2017,"埼玉県12区","熊谷市(12区)","希望の党","森田としかず",50467
2017,"埼玉県12区","熊谷市(12区)","日本共産党","林ひでひろ",7370
2017,"埼玉県12区","熊谷市(12区)","自由民主党","野中あつし",25178
2017,"埼玉県12区","行田市","希望の党","森田としかず",14453
2017,"埼玉県12区","行田市","日本共産党","林ひでひろ",4212
2017,"埼玉県12区","行田市","自由民主党","野中あつし",16943
2017,"埼玉県12区","加須市","希望の党","森田としかず",12247
2017,"埼玉県12区","加須市","日本共産党","林ひでひろ",5454
2017,"埼玉県12区","加須市","自由民主党","野中あつし",29636
2017,"埼玉県12区","羽生市","希望の党","森田としかず",7698
2017,"埼玉県12区","羽生市","日本共産党","林ひでひろ",2426
2017,"埼玉県12区","羽生市","自由民主党","野中あつし",12936
2017,"埼玉県12区","鴻巣市(12区)","希望の党","森田としかず",1142
2017,"埼玉県12区","鴻巣市(12区)","日本共産党","林ひでひろ",416
2017,"埼玉県12区","鴻巣市(12区)","自由民主党","野中あつし",1806
2017,"埼玉県12区","埼玉県第12区合計","希望の党","森田としかず",86007
2017,"埼玉県12区","埼玉県第12区合計","日本共産党","林ひでひろ",19878
2017,"埼玉県12区","埼玉県第12区合計","自由民主党","野中あつし",86499
2017,"埼玉県13区","春日部市(13区)","希望の党","きたずみよしゆき",24040
2017,"埼玉県13区","春日部市(13区)","自由民主党","つちや品子",44236
2017,"埼玉県13区","春日部市(13区)","社会民主党","池田まさよ",13813
2017,"埼玉県13区","越谷市","希望の党","きたずみよしゆき",4745
2017,"埼玉県13区","越谷市","自由民主党","つちや品子",7257
2017,"埼玉県13区","越谷市","社会民主党","池田まさよ",3110
2017,"埼玉県13区","久喜市(13区)","希望の党","きたずみよしゆき",10582
2017,"埼玉県13区","久喜市(13区)","自由民主党","つちや品子",20485
2017,"埼玉県13区","久喜市(13区)","社会民主党","池田まさよ",7454
2017,"埼玉県13区","蓮田市","希望の党","きたずみよしゆき",7714
2017,"埼玉県13区","蓮田市","自由民主党","つちや品子",13247
2017,"埼玉県13区","蓮田市","社会民主党","池田まさよ",5560
2017,"埼玉県13区","白岡市","希望の党","きたずみよしゆき",6832
2017,"埼玉県13区","白岡市","自由民主党","つちや品子",11400
2017,"埼玉県13区","白岡市","社会民主党","池田まさよ",4016
2017,"埼玉県13区","宮代町","希望の党","きたずみよしゆき",4034
2017,"埼玉県13区","宮代町","自由民主党","つちや品子",7875
2017,"埼玉県13区","宮代町","社会民主党","池田まさよ",2802
2017,"埼玉県13区","埼玉県第13区合計","希望の党","きたずみよしゆき",57947
2017,"埼玉県13区","埼玉県第13区合計","自由民主党","つちや品子",104500
2017,"埼玉県13区","埼玉県第13区合計","社会民主党","池田まさよ",36755
2017,"埼玉県14区","春日部市(14区)","日本維新の会","はたの博",1764
2017,"埼玉県14区","春日部市(14区)","日本共産党","苗村京子",2293
2017,"埼玉県14区","春日部市(14区)","希望の党","鈴木よしひろ",3974
2017,"埼玉県14区","春日部市(14区)","自由民主党","三ツ林ひろみ",8064
2017,"埼玉県14区","久喜市(14区)","日本維新の会","はたの博",1950
2017,"埼玉県14区","久喜市(14区)","日本共産党","苗村京子",4537
2017,"埼玉県14区","久喜市(14区)","希望の党","鈴木よしひろ",7575
2017,"埼玉県14区","久喜市(14区)","自由民主党","三ツ林ひろみ",13895
2017,"埼玉県14区","八潮市","日本維新の会","はたの博",2151
2017,"埼玉県14区","八潮市","日本共産党","苗村京子",4418
2017,"埼玉県14区","八潮市","希望の党","鈴木よしひろ",10050
2017,"埼玉県14区","八潮市","自由民主党","三ツ林ひろみ",14080
2017,"埼玉県14区","三郷市","日本維新の会","はたの博",3151
2017,"埼玉県14区","三郷市","日本共産党","苗村京子",8818
2017,"埼玉県14区","三郷市","希望の党","鈴木よしひろ",19911
2017,"埼玉県14区","三郷市","自由民主党","三ツ林ひろみ",19880
2017,"埼玉県14区","幸手市","日本維新の会","はたの博",1181
2017,"埼玉県14区","幸手市","日本共産党","苗村京子",2870
2017,"埼玉県14区","幸手市","希望の党","鈴木よしひろ",4780
2017,"埼玉県14区","幸手市","自由民主党","三ツ林ひろみ",14022
2017,"埼玉県14区","吉川市","日本維新の会","はたの博",1826
2017,"埼玉県14区","吉川市","日本共産党","苗村京子",4418
2017,"埼玉県14区","吉川市","希望の党","鈴木よしひろ",8350
2017,"埼玉県14区","吉川市","自由民主党","三ツ林ひろみ",12989
2017,"埼玉県14区","杉戸町","日本維新の会","はたの博",1217
2017,"埼玉県14区","杉戸町","日本共産党","苗村京子",2953
